"X1","X2","X3","X4","X5"
0.98765,0.96387,0.990306,0.996389,0.994191
0.965214,0.973116,0.953616,0.984406,0.965384
0.996788,0.969698,0.993116,0.999855,0.999146
0.505178,0.994501,0.977514,0.567043,0.995901
0.931832,0.999144,0.991006,0.999569,0.97047
0.913092,0.979298,0.900058,0.997668,0.995217
0.989681,0.996053,0.995988,0.993634,0.948159
0.968188,0.964799,0.999935,0.999227,0.792165
0.992824,0.997802,0.998064,0.988698,0.95189
0.983741,0.997227,0.996275,0.916937,0.997523
0.975852,0.995666,0.9545,0.978323,0.999232
0.996518,0.999648,0.97381,0.985301,0.919921
0.981101,0.985729,0.983869,0.959948,0.970482
0.96327,0.972494,0.981157,0.972196,0.999545
0.794174,0.997391,0.99928,0.999349,0.972657
0.974317,0.965388,0.996413,0.988152,0.996563
0.992137,0.999574,0.963406,0.999427,0.991422
0.996629,0.983476,0.979975,0.991283,0.998739
0.997434,0.969131,0.969188,0.997094,0.998768
0.975138,0.971511,0.970589,0.998989,0.970718
0.991667,0.994439,0.978044,0.999668,0.965564
0.975345,0.958457,0.997717,0.973932,0.997301
0.998069,0.969754,0.99907,0.961191,0.995282
0.994887,0.984018,0.97219,0.995492,0.995403
0.970339,0.993937,0.968575,0.965107,0.960909
0.999016,0.998655,0.994803,0.996706,0.960448
0.999913,0.960613,0.998383,0.979372,0.942488
0.989486,0.998892,0.87595,0.998771,0.996999
0.999519,0.98874,0.989831,0.993103,0.938907
0.939116,0.977892,0.953828,0.998839,0.987864
0.993421,0.874117,0.994228,0.957712,0.962213
0.955908,0.962836,0.977495,0.974249,0.995336
0.960923,0.954175,0.971374,0.96988,0.967078
0.999517,0.973251,0.981733,0.997554,0.990698
0.983999,0.998617,0.976882,0.965031,0.980076
0.979479,0.948725,0.999289,0.970951,0.908546
0.998244,0.964762,0.979874,0.99927,0.999663
0.962551,0.998393,0.999207,0.993231,0.994629
0.997243,0.991468,0.967432,0.994537,0.947997
0.964954,0.958987,0.929682,0.980466,0.819112
0.997212,0.985646,0.985681,0.970589,0.996415
0.595618,0.999561,0.945366,0.999353,0.961698
0.968507,0.95845,0.964491,0.999741,0.999071
0.985234,0.955123,0.998064,0.989952,0.956052
0.964456,0.954175,0.950845,0.842291,0.950472
0.999597,0.9871,0.965758,0.976252,0.997367
0.988319,0.99607,0.999787,0.998956,0.997183
0.996508,0.960479,0.994555,0.964868,0.974427
0.958584,0.993305,0.777606,0.998809,0.998508
0.967355,0.998879,0.978579,0.999043,0.966816
0.97401,0.999433,0.970656,0.999322,0.999487
0.993265,0.957109,0.951814,0.972605,0.998313
0.991552,0.968395,0.853632,0.999437,0.99262
0.972459,0.999172,0.963589,0.996293,0.999831
0.987296,0.997386,0.917987,0.999171,0.71001
0.990201,0.991726,0.991824,0.949809,0.929907
0.958945,0.992883,0.962437,0.957534,0.912874
0.902955,0.993544,0.942838,0.956438,0.997616
0.955968,0.986435,0.99452,0.970715,0.995173
0.996867,0.994275,0.957401,0.943016,0.999686
0.96161,0.999555,0.948252,0.999412,0.996489
0.996118,0.995112,0.98767,0.999673,0.998515
0.974135,0.949225,0.991612,0.957604,0.960566
0.994856,0.994074,0.909808,0.996484,0.997134
0.996043,0.956795,0.954449,0.983819,0.985002
0.960241,0.999284,0.997537,0.987586,0.968948
0.960461,0.999743,0.959306,0.999772,0.982796
0.968037,0.945731,0.991708,0.999037,0.990679
0.982823,0.999421,0.980064,0.95938,0.982779
0.966139,0.999387,0.997699,0.982558,0.998671
0.975811,0.999715,0.996309,0.973785,0.954597
0.992445,0.996728,0.951882,0.969343,0.999421
0.958902,0.999431,0.999505,0.962032,0.977343
0.967561,0.99518,0.993653,0.996431,0.999737
0.997879,0.990405,0.999579,0.993677,0.998865
0.951991,0.986333,0.998878,0.99284,0.976652
0.964296,0.958182,0.95597,0.956443,0.99874
0.965323,0.992057,0.962656,0.999652,0.993909
0.987895,0.976826,0.963076,0.995488,0.988864
0.999505,0.999511,0.978188,0.962416,0.983731
0.976917,0.971544,0.979285,0.935592,0.999113
0.958297,0.988209,0.986117,0.998074,0.982254
0.998471,0.994764,0.99739,0.998182,0.983517
0.95258,0.649526,0.993958,0.972916,0.999765
0.981803,0.993342,0.979504,0.967734,0.933184
0.996177,0.995015,0.914092,0.990978,0.916889
0.995524,0.997749,0.994846,0.984123,0.95606
0.965349,0.977301,0.959719,0.9852,0.959227
0.995309,0.963498,0.991092,0.994957,0.991303
0.958212,0.990965,0.998102,0.965739,0.990265
0.992934,0.996636,0.860438,0.999738,0.992065
0.956239,0.986687,0.982488,0.99986,0.999668
0.95799,0.961068,0.995649,0.960033,0.986231
0.979469,0.998774,0.994552,0.987125,0.983575
0.9942,0.831362,0.999507,0.997724,0.970071
0.995437,0.986122,0.994674,0.964247,0.996714
0.975199,0.992471,0.96642,0.999718,0.976549
0.964884,0.962158,0.99645,0.998532,0.986133
0.967361,0.999764,0.961849,0.997433,0.977856
0.998117,0.989759,0.947279,0.837696,0.960613
0.999335,0.997338,0.994575,0.999592,0.847152
0.957578,0.98283,0.972488,0.996987,0.930675
0.708747,0.994181,0.971712,0.961137,0.998671
0.995411,0.958663,0.965799,0.999784,0.953909
0.9571,0.975818,0.976942,0.957801,0.95692
0.988995,0.953248,0.995977,0.968917,0.979248
0.996039,0.99307,0.932111,0.972954,0.860709
0.974492,0.987891,0.999905,0.933668,0.883775
0.99972,0.986924,0.996672,0.990931,0.999398
0.9456,0.999308,0.995443,0.980115,0.999396
0.996864,0.999192,0.947283,0.972198,0.820715
0.98662,0.984137,0.957926,0.895218,0.949715
0.943239,0.976385,0.973184,0.998621,0.979574
0.990869,0.985812,0.990283,0.990956,0.973063
0.98725,0.797179,0.933151,0.996977,0.9406
0.991391,0.98228,0.990386,0.970617,0.985571
0.998638,0.989574,0.964096,0.999297,0.980829
0.950956,0.927324,0.950574,0.967291,0.959449
0.96585,0.997049,0.977686,0.822111,0.997178
0.998805,0.969596,0.998329,0.992115,0.938218
0.989098,0.953768,0.999762,0.997578,0.964183
0.993895,0.99755,0.998878,0.962468,0.965585
0.988132,0.989012,0.967304,0.983995,0.9915
0.955474,0.939031,0.919217,0.99938,0.999681
0.954107,0.955834,0.932353,0.898333,0.972946
0.996551,0.995584,0.995622,0.993506,0.997524
0.998901,0.952603,0.992471,0.994474,0.998101
0.968346,0.991192,0.964995,0.971685,0.999455
0.984994,0.964625,0.998521,0.962753,0.996964
0.997957,0.985027,0.999739,0.984526,0.99622
0.980413,0.91693,0.970219,0.997996,0.961766
0.980036,0.969097,0.979184,0.999,0.992721
0.963216,0.955848,0.99947,0.9535,0.996883
0.94889,0.99869,0.954804,0.909844,0.998263
0.981074,0.987909,0.89476,0.999917,0.979886
0.962074,0.892989,0.99216,0.997421,0.898436
0.960561,0.997809,0.965688,0.999828,0.99061
0.999174,0.996938,0.999269,0.967782,0.971888
0.993266,0.998975,0.973315,0.954947,0.964033
0.985993,0.962057,0.955583,0.966426,0.998038
0.998624,0.971843,0.974442,0.992216,0.959056
0.949948,0.954871,0.992764,0.971019,0.987936
0.984016,0.999557,0.996663,0.986672,0.999341
0.991819,0.962017,0.999265,0.999409,0.996105
0.973209,0.946434,0.955251,0.967818,0.980385
0.974191,0.954175,0.967885,0.998267,0.989905
0.996177,0.992299,0.973454,0.997438,0.994324
0.977587,0.980792,0.98791,0.99572,0.956601
0.986649,0.9942,0.945151,0.96653,0.938545
0.9969,0.987056,0.99118,0.990074,0.999478
0.995591,0.998433,0.887074,0.995346,0.997308
0.992454,0.964511,0.909427,0.979284,0.999977
0.992152,0.961402,0.998498,0.998114,0.915304
0.972298,0.988365,0.996799,0.955803,0.998515
0.994802,0.958958,0.997605,0.986962,0.996506
0.931713,0.988991,0.780968,0.955299,0.982986
0.999816,0.979402,0.970028,0.980469,0.961748
0.993047,0.995702,0.974154,0.953023,0.990503
0.986656,0.993183,0.999134,0.994842,0.850104
0.999857,0.801225,0.995235,0.89658,0.992298
0.968345,0.948719,0.957251,0.998537,0.902978
0.318546,0.999563,0.999596,0.994408,0.98908
0.978092,0.884798,0.967385,0.867093,0.994694
0.997586,0.999271,0.828144,0.999159,0.972728
0.968202,0.953969,0.955687,0.998279,0.960928
0.999507,0.992052,0.999244,0.964868,0.989637
0.992331,0.998932,0.99951,0.999023,0.991795
0.985326,0.998216,0.997892,0.984858,0.970892
0.991753,0.986598,0.907705,0.976227,0.999676
0.996578,0.954032,0.990794,0.995231,0.868694
0.999221,0.99314,0.992808,0.989066,0.998532
0.99791,0.994506,0.998976,0.999959,0.998363
0.999691,0.983315,0.962118,0.997955,0.97691
0.98972,0.99135,0.964185,0.986996,0.991711
0.995226,0.877092,0.994399,0.989984,0.99943
0.982219,0.927212,0.997395,0.999562,0.97191
0.994044,0.994271,0.960589,0.998819,0.995052
0.946622,0.998828,0.974729,0.974444,0.956026
0.991576,0.997255,0.998297,0.904958,0.939319
0.961245,0.994726,0.997914,0.991374,0.989426
0.967293,0.956199,0.999615,0.998734,0.961173
0.964634,0.998691,0.990332,0.997206,0.947565
0.992215,0.95812,0.980226,0.959487,0.96969
0.924399,0.983351,0.999173,0.949016,0.966989
0.982083,0.9602,0.995948,0.980309,0.995881
0.997522,0.990375,0.998039,0.997806,0.981815
0.99885,0.94943,0.989553,0.971478,0.997115
0.99066,0.999171,0.996018,0.994436,0.995067
0.99439,0.994241,0.957256,0.998219,0.990502
0.974769,0.99586,0.993344,0.964553,0.97798
0.963312,0.95625,0.98089,0.998377,0.899446
0.985259,0.994434,0.978644,0.994465,0.997084
0.98318,0.953435,0.996141,0.988703,0.725402
0.991977,0.999608,0.985412,0.992345,0.960518
0.965019,0.970541,0.979703,0.993455,0.999901
0.963661,0.999479,0.850902,0.976511,0.945349
0.97046,0.996356,0.967005,0.94451,0.942021
0.993115,0.996617,0.96673,0.999665,0.998088
0.958478,0.997118,0.977443,0.994812,0.998319
0.990414,0.9999,0.963543,0.988081,0.999619
0.950456,0.999983,0.999677,0.934635,0.961771
0.784237,0.998982,0.82623,0.9886,0.966342
0.966397,0.997938,0.995947,0.966544,0.964249
0.996966,0.983018,0.969573,0.966523,0.958379
0.94596,0.985967,0.993309,0.956253,0.998577
0.968798,0.990976,0.999192,0.999851,0.891398
0.997987,0.994837,0.960855,0.993132,0.999831
0.998569,0.957779,0.997402,0.972018,0.976002
0.95693,0.960644,0.997782,0.996429,0.999327
0.981228,0.973134,0.993815,0.87092,0.911986
0.999985,0.998965,0.997774,0.998719,0.944608
0.95389,0.976571,0.934765,0.999206,0.95534
0.993984,0.964406,0.96189,0.837446,0.991454
0.999747,0.978921,0.998776,0.994301,0.960167
0.991663,0.998041,0.963119,0.92673,0.990414
0.9785,0.994789,0.994292,0.970356,0.99672
0.960297,0.992805,0.997092,0.943079,0.988377
0.999351,0.869849,0.952262,0.978943,0.955966
0.99589,0.997576,0.998539,0.998391,0.975875
0.964915,0.997734,0.999976,0.99925,0.979392
0.921411,0.96034,0.909501,0.956682,0.936709
0.998258,0.976192,0.970178,0.99575,0.999446
0.996625,0.987657,0.96938,0.970608,0.998372
0.976114,0.998297,0.999881,0.992951,0.942834
0.888569,0.948391,0.810995,0.959891,0.959637
0.966513,0.949692,0.998896,0.995744,0.998234
0.999377,0.999636,0.996205,0.978697,0.997724
0.993477,0.98197,0.997979,0.996344,0.959923
0.999023,0.999099,0.998184,0.958026,0.961866
0.996616,0.993823,0.985209,0.831036,0.993864
0.96693,0.987505,0.996505,0.999429,0.997831
0.973553,0.99991,0.96996,0.972901,0.969907
0.983521,0.999323,0.98886,0.987548,0.984718
0.978241,0.992039,0.966565,0.966312,0.990376
0.983948,0.843113,0.985289,0.997532,0.997684
0.965122,0.995639,0.951761,0.911484,0.851683
0.994787,0.985281,0.925298,0.996742,0.998064
0.966637,0.943833,0.91991,0.997672,0.978537
0.985179,0.95398,0.969798,0.998932,0.99751
0.79407,0.969559,0.997378,0.965439,0.998453
0.961684,0.987767,0.99774,0.922303,0.953109
0.981078,0.960316,0.996506,0.871046,0.959958
0.996875,0.970049,0.982154,0.998446,0.980379
0.997354,0.997082,0.96386,0.99731,0.999085
0.996318,0.97024,0.993129,0.956187,0.996591
0.999304,0.956978,0.853396,0.990156,0.998927
0.995171,0.955162,0.984373,0.99956,0.984474
0.981432,0.997974,0.945406,0.95923,0.999351
0.997219,0.955848,0.999128,0.995199,0.946631
0.990968,0.944315,0.958781,0.990131,0.999769
0.972604,0.998871,0.992215,0.964403,0.990781
0.971293,0.995944,0.99991,0.955753,0.969641
0.978455,0.924853,0.975626,0.959158,0.998495
0.970664,0.996934,0.967585,0.959891,0.924919
0.960138,0.998742,0.988982,0.999539,0.849747
0.999547,0.95211,0.994435,0.994868,0.97548
0.999897,0.996558,0.93943,0.993423,0.721413
0.990715,0.953831,0.993678,0.894076,0.96213
0.97424,0.979443,0.999267,0.970828,0.990386
0.999711,0.965979,0.994386,0.998481,0.989258
0.996576,0.985434,0.996915,0.999973,0.911772
0.989378,0.988948,0.999543,0.997414,0.996495
0.997718,0.994894,0.999613,0.958076,0.766785
0.999505,0.984744,0.997338,0.849952,0.996738
0.998662,0.980551,0.999362,0.959974,0.917436
0.99972,0.973543,0.956822,0.998439,0.773752
0.976189,0.993544,0.997348,0.998822,0.980729
0.996127,0.991665,0.995952,0.998514,0.948544
0.987421,0.9598,0.820655,0.993326,0.967219
0.999281,0.995468,0.451224,0.963874,0.999456
0.953766,0.992199,0.999379,0.999552,0.957632
0.998452,0.998425,0.877318,0.981174,0.936063
0.974602,0.997592,0.998262,0.953368,0.981721
0.99983,0.985663,0.95398,0.998661,0.859632
0.992939,0.997158,0.931255,0.993489,0.964683
0.96761,0.996216,0.999066,0.986936,0.959011
0.936861,0.982616,0.997369,0.961139,0.984722
0.992693,0.995914,0.997507,0.989122,0.991758
0.945007,0.989921,0.976831,0.998082,0.907065
0.998148,0.993177,0.989108,0.990461,0.997118
0.999607,0.941232,0.997961,0.95617,0.969466
0.947683,0.967936,0.951801,0.856903,0.935168
0.969039,0.963116,0.970035,0.986042,0.961022
0.996522,0.982154,0.975204,0.997665,0.997284
0.935536,0.964383,0.970276,0.998391,0.98485
0.999315,0.994718,0.974478,0.980244,0.909855
0.999375,0.958087,0.935711,0.998603,0.999628
0.995523,0.980685,0.964308,0.835621,0.999104
0.960294,0.974429,0.955251,0.964989,0.991712
0.963458,0.991916,0.984817,0.983958,0.959097
0.981726,0.980059,0.954442,0.977248,0.965567
0.984469,0.99347,0.957524,0.998182,0.99824
0.999204,0.944292,0.993818,0.952608,0.982427
0.964396,0.877092,0.975315,0.997923,0.96147
0.969385,0.99786,0.964025,0.995342,0.947347
0.992646,0.990413,0.98646,0.977682,0.966633
0.996256,0.968671,0.966368,0.986748,0.998753
0.969679,0.95823,0.979062,0.909268,0.99937
0.996642,0.843924,0.974324,0.968225,0.934593
0.998962,0.916585,0.889841,0.988963,0.976988
0.994975,0.964532,0.996277,0.994678,0.990395
0.942124,0.966178,0.840723,0.981752,0.960944
0.840633,0.822295,0.998602,0.997898,0.970292
0.98579,0.930539,0.996256,0.907945,0.973868
0.948168,0.91177,0.91427,0.976198,0.975214
0.948965,0.974894,0.959545,0.999507,0.9874
0.983756,0.998874,0.979047,0.903631,0.945388
0.998256,0.99851,0.940842,0.95966,0.718117
0.998937,0.909149,0.954614,0.997237,0.994956
0.997667,0.993348,0.992144,0.981751,0.982353
0.939882,0.95487,0.998729,0.997615,0.954091
0.976708,0.798716,0.969674,0.997199,0.958331
0.997283,0.99424,0.977977,0.962321,0.987253
0.999875,0.997139,0.861093,0.933196,0.999291
0.974243,0.956376,0.997792,0.974191,0.997124
0.977344,0.997951,0.955011,0.999551,0.982749
0.667711,0.999907,0.996737,0.956484,0.873455
0.985278,0.998554,0.998956,0.998935,0.999527
0.992577,0.984355,0.989462,0.997966,0.967854
0.970033,0.996961,0.959699,0.98805,0.999589
0.996374,0.968477,0.995814,0.958439,0.973144
0.997801,0.960041,0.993647,0.969003,0.906274
0.997703,0.997851,0.998412,0.966487,0.973022
0.918647,0.987313,0.954522,0.972969,0.99756
0.978117,0.998523,0.983747,0.911952,0.997599
0.999733,0.959848,0.980958,0.923291,0.996238
0.99709,0.995658,0.890035,0.902333,0.993659
0.973943,0.971843,0.999531,0.968352,0.998398
0.999921,0.982214,0.983442,0.995076,0.967417
0.910856,0.997726,0.970535,0.948111,0.983485
0.999545,0.963608,0.920838,0.993678,0.956593
0.953654,0.998108,0.980123,0.973254,0.965058
0.95803,0.845925,0.985304,0.996135,0.783211
0.971536,0.999123,0.959485,0.997031,0.977895
0.95112,0.9577,0.986447,0.997753,0.99137
0.959161,0.982216,0.997637,0.957993,0.995669
0.965927,0.999255,0.976631,0.998451,0.999858
0.974381,0.975705,0.988474,0.901166,0.971329
0.992854,0.998366,0.977192,0.999228,0.999235
0.999119,0.962105,0.969661,0.997983,0.972684
0.958979,0.978721,0.953671,0.981423,0.97667
0.99458,0.983492,0.99279,0.979741,0.917483
0.954686,0.757346,0.969148,0.998934,0.955891
0.999339,0.968347,0.973708,0.984792,0.963655
0.958339,0.990899,0.982645,0.996344,0.996175
0.987714,0.995995,0.989203,0.999435,0.999582
0.999607,0.98574,0.998887,0.999769,0.999536
0.995408,0.999824,0.95679,0.848923,0.889284
0.955325,0.988463,0.998783,0.92875,0.999583
0.990295,0.995296,0.958525,0.990654,0.893677
0.999179,0.966844,0.927914,0.998763,0.997653
0.975556,0.949015,0.983936,0.99767,0.982348
0.982394,0.99018,0.956308,0.959558,0.549118
0.963511,0.947202,0.986063,0.980623,0.997192
0.987822,0.999658,0.988663,0.97234,0.983691
0.867007,0.978638,0.969395,0.958753,0.999975
0.963316,0.933095,0.817821,0.993952,0.978703
0.997986,0.999332,0.948078,0.979683,0.994866
0.981624,0.998575,0.876352,0.999175,0.924812
0.991882,0.972695,0.986695,0.933861,0.848974
0.993207,0.99592,0.987706,0.927889,0.999118
0.975792,0.977158,0.999892,0.984697,0.927025
0.999951,0.992944,0.981208,0.98112,0.998927
0.99162,0.973024,0.94178,0.954516,0.966649
0.999202,0.943523,0.997156,0.962718,0.964683
0.998727,0.990374,0.891219,0.963305,0.960327
0.970969,0.999548,0.973714,0.982988,0.999511
0.994179,0.996876,0.996155,0.999135,0.996359
0.996527,0.952155,0.997984,0.987317,0.999841
0.994293,0.96774,0.970192,0.901674,0.953871
0.961451,0.989854,0.998902,0.964697,0.993794
0.95509,0.958987,0.991456,0.971384,0.960161
0.999831,0.977292,0.960352,0.996397,0.976218
0.969117,0.95742,0.9999,0.970665,0.932437
0.951848,0.997365,0.992749,0.899441,0.999278
0.990227,0.993074,0.937868,0.851275,0.935193
0.989378,0.988734,0.998831,0.991454,0.915128
0.981475,0.996793,0.994623,0.999919,0.939027
0.999502,0.989232,0.998684,0.981576,0.987202
0.975424,0.984306,0.999568,0.849981,0.955595
0.971966,0.96014,0.974668,0.964892,0.981978
0.948862,0.967755,0.966659,0.878438,0.996172
0.946432,0.980164,0.991454,0.998989,0.99673
0.998719,0.953831,0.964581,0.999346,0.995328
0.99786,0.996695,0.998119,0.995902,0.994995
0.994977,0.999231,0.997939,0.867003,0.981832
0.989212,0.998226,0.999362,0.989611,0.958679
0.934357,0.999985,0.997598,0.999565,0.964234
0.995779,0.998371,0.999695,0.991359,0.881083
0.998598,0.956593,0.96221,0.997132,0.973323
0.999241,0.99882,0.956915,0.965165,0.985049
0.985314,0.993408,0.997454,0.960437,0.996572
0.914741,0.990989,0.989988,0.869027,0.988578
0.999583,0.984644,0.989083,0.993201,0.990219
0.999721,0.931475,0.971191,0.923547,0.969578
0.973544,0.995087,0.999404,0.947296,0.969259
0.948075,0.930197,0.953599,0.963887,0.997472
0.997793,0.967854,0.999761,0.982327,0.991581
0.999748,0.99624,0.998417,0.990232,0.981049
0.971158,0.969014,0.972829,0.999864,0.984221
0.953083,0.987658,0.996021,0.958534,0.968229
0.989081,0.997879,0.997468,0.999148,0.943905
0.991336,0.9577,0.999689,0.991018,0.99966
0.972379,0.953838,0.999063,0.905711,0.847152
0.997494,0.999868,0.988096,0.999752,0.981414
0.971855,0.934775,0.952172,0.956037,0.972855
0.987722,0.964617,0.999597,0.921983,0.958101
0.99332,0.967275,0.840984,0.989145,0.996917
0.980506,0.972941,0.997853,0.969364,0.989586
0.98333,0.976929,0.952309,0.949443,0.999833
0.996478,0.951796,0.998364,0.984239,0.852731
0.591077,0.892424,0.939351,0.993222,0.81134
0.96401,0.994734,0.958387,0.999687,0.997802
0.998603,0.975011,0.973529,0.9347,0.965674
0.99988,0.978684,0.978957,0.973152,0.968922
0.995313,0.95825,0.979029,0.968228,0.811591
0.99802,0.980096,0.975073,0.995471,0.99657
0.978533,0.996003,0.993665,0.95968,0.99408
0.99967,0.997173,0.950771,0.998599,0.988551
0.95374,0.996661,0.981134,0.881256,0.967124
0.956846,0.992026,0.959984,0.994463,0.998543
0.986947,0.959264,0.959707,0.994374,0.999698
0.990895,0.931856,0.97012,0.999435,0.997252
0.994583,0.94468,0.972448,0.995781,0.953405
0.965052,0.991082,0.924202,0.934682,0.990762
0.968034,0.88705,0.96221,0.549982,0.847251
0.992157,0.956677,0.999766,0.950294,0.999052
0.956093,0.967521,0.955251,0.996593,0.936268
0.980992,0.999473,0.995803,0.975571,0.993966
0.971247,0.996731,0.995126,0.99433,0.999291
0.989875,0.986017,0.919576,0.993597,0.911616
0.988073,0.887598,0.967342,0.999122,0.955642
0.967805,0.883913,0.798885,0.964803,0.990654
0.995086,0.96312,0.87517,0.958354,0.776014
0.968882,0.963576,0.962604,0.999346,0.963111
0.969874,0.987409,0.985698,0.999833,0.99796
0.960517,0.994496,0.955573,0.96408,0.992078
0.979,0.988971,0.938912,0.877555,0.960567
0.998811,0.990984,0.974746,0.999906,0.994878
0.968905,0.989192,0.998215,0.994254,0.935716
0.972496,0.991305,0.97027,0.97508,0.963599
0.994447,0.973614,0.999497,0.997971,0.999676
0.968733,0.961837,0.99817,0.988947,0.956796
0.998555,0.999713,0.981346,0.981679,0.991098
0.977821,0.998503,0.77474,0.998508,0.98179
0.981505,0.944089,0.999913,0.9992,0.998458
0.988046,0.976863,0.997992,0.963139,0.804716
0.991977,0.615167,0.9824,0.990503,0.983094
0.973821,0.946776,0.997589,0.999341,0.961756
0.998883,0.949185,0.961733,0.96255,0.993122
0.973309,0.996083,0.98242,0.990894,0.9822
0.997694,0.981435,0.998045,0.996571,0.980762
0.994259,0.997956,0.998082,0.980884,0.984411
0.956954,0.998345,0.999394,0.998137,0.99655
0.969934,0.998782,0.998185,0.915232,0.948025
0.971866,0.991699,0.998214,0.990913,0.984212
0.996511,0.999383,0.986927,0.970904,0.995832
0.999589,0.999497,0.973971,0.999634,0.813604
0.984829,0.999601,0.964096,0.990854,0.991838
0.945144,0.976454,0.994309,0.956667,0.99985
0.98711,0.988183,0.990716,0.998293,0.897723
0.95973,0.977692,0.96337,0.993635,0.929861
0.997034,0.998724,0.982083,0.99963,0.997034
0.999504,0.978143,0.974104,0.979107,0.998201
0.948498,0.998718,0.929551,0.990441,0.967031
0.968229,0.997572,0.993629,0.977613,0.960327
0.998599,0.956885,0.999272,0.975013,0.995081
0.988326,0.995412,0.999047,0.757344,0.986969
0.995799,0.997153,0.999651,0.998713,0.999926
0.998225,0.976149,0.897222,0.964868,0.970108
0.967794,0.997777,0.990238,0.980896,0.997673
0.977658,0.943702,0.963948,0.94937,0.958754
0.958629,0.963681,0.958188,0.987836,0.996601
0.993074,0.978937,0.964128,0.75829,0.989957
0.981896,0.996585,0.947267,0.999723,0.926603
0.978725,0.954685,0.999167,0.986083,0.959964
0.959425,0.996824,0.995965,0.995327,0.991649
0.993312,0.999149,0.997233,0.994269,0.984884
0.999801,0.997652,0.970881,0.995765,0.982808
0.998448,0.964105,0.996463,0.973957,0.937952
0.970757,0.966454,0.973326,0.941096,0.996365
0.98989,0.986851,0.976561,0.908124,0.999058
0.987705,0.955568,0.993704,0.978808,0.997953
0.986236,0.997284,0.998993,0.999505,0.942624
0.97159,0.994986,0.999477,0.910816,0.94726
0.999779,0.942944,0.849433,0.99881,0.993315
0.99758,0.99912,0.949913,0.997325,0.996103
0.971346,0.985156,0.984371,0.969206,0.923739
0.975814,0.996053,0.998716,0.993881,0.997877
0.975038,0.970725,0.882189,0.967855,0.997937
0.971481,0.994676,0.983439,0.995065,0.927183
0.976791,0.952437,0.94876,0.964909,0.998241
0.934984,0.984347,0.973867,0.998476,0.976134
0.966224,0.997773,0.994806,0.80416,0.93227
0.970273,0.990413,0.999608,0.994253,0.93262
0.990868,0.968461,0.985211,0.99442,0.993315
0.990583,0.993972,0.996942,0.966487,0.989255
0.886105,0.969144,0.995898,0.957099,0.961359
0.950335,0.921984,0.942818,0.994764,0.938465
0.958507,0.992236,0.987731,0.984295,0.940719
0.999698,0.965396,0.714256,0.988568,0.928229
0.979934,0.998035,0.997899,0.936432,0.985782
0.93872,0.967185,0.999813,0.963355,0.992894
0.976263,0.980838,0.856752,0.997966,0.999518
0.998951,0.996354,0.997433,0.998572,0.992479
0.980772,0.996321,0.987835,0.956386,0.881229
0.98376,0.998414,0.983214,0.974914,0.994966
0.966166,0.904325,0.972295,0.955796,0.986506
0.99947,0.971565,0.434702,0.972669,0.978972
0.90158,0.950358,0.948483,0.975764,0.979748
0.964334,0.99025,0.981809,0.999751,0.992859
0.989491,0.997897,0.978552,0.999808,0.986644
0.9521,0.997898,0.962017,0.990076,0.998961
0.998366,0.977366,0.98031,0.973576,0.966198
0.989399,0.981179,0.965122,0.998887,0.910429
0.963784,0.99874,0.966016,0.976844,0.962048
0.959562,0.997966,0.965791,0.977106,0.998113
0.980385,0.999938,0.988644,0.997514,0.9536
0.987825,0.975536,0.962154,0.987725,0.998784
0.999631,0.871812,0.990639,0.958508,0.972597
0.999835,0.988275,0.962803,0.994286,0.994188
0.960071,0.999488,0.988497,0.989817,0.995279
0.953326,0.988595,0.99802,0.892759,0.999184
0.990097,0.970269,0.940397,0.996068,0.99564
0.9969,0.989903,0.994816,0.995325,0.999944
0.956263,0.990487,0.965694,0.966229,0.997304
0.998309,0.960111,0.995698,0.811789,0.969211
0.996126,0.992427,0.967931,0.997727,0.819296
0.989618,0.954325,0.999092,0.955145,0.982715
0.999489,0.993924,0.950202,0.971862,0.968014
0.968632,0.695177,0.988184,0.996669,0.991772
0.99544,0.970976,0.972594,0.968729,0.94531
0.942134,0.996304,0.99332,0.99124,0.993013
0.970652,0.99679,0.999825,0.977266,0.960275
0.979582,0.952143,0.991432,0.974505,0.982229
0.994205,0.992862,0.998745,0.999796,0.998127
0.99321,0.998441,0.997332,0.974067,0.993229
0.998887,0.986492,0.991001,0.864905,0.995341
0.997471,0.97987,0.979051,0.968923,0.999728
0.954154,0.947564,0.897136,0.959948,0.993018
0.970734,0.984418,0.975152,0.983307,0.953293
0.989729,0.999195,0.964075,0.996709,0.963313
0.932399,0.996933,0.997677,0.983256,0.990061
0.999697,0.961318,0.960272,0.979434,0.992588
0.945816,0.979486,0.978621,0.842682,0.995431
0.998541,0.99573,0.941924,0.998209,0.974227
0.938044,0.978909,0.976302,0.948054,0.999081
0.990993,0.956838,0.950803,0.999569,0.941216
0.962013,0.97355,0.995656,0.998965,0.981058
0.970615,0.961457,0.980327,0.980359,0.985671
0.999291,0.980896,0.941167,0.968015,0.967288
0.965392,0.994718,0.998487,0.979222,0.991129
0.982,0.996528,0.99761,0.972524,0.960161
0.974392,0.996397,0.572185,0.999838,0.995938
0.985522,0.956593,0.998737,0.929692,0.953661
0.97814,0.999114,0.998072,0.973399,0.932357
0.988353,0.956593,0.939155,0.961295,0.997286
0.992331,0.976736,0.999556,0.975759,0.99564
0.999908,0.986508,0.988246,0.997756,0.999114
